date,wave,portfolio_return,benchmark_return,vix_level,vix_regime,exposure_used,overlay_active
2024-03-01,Gold Wave,0.015435059588754239,0.01915785316016283,20.0,neutral,0.95,True
2024-03-02,Gold Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-03,Gold Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-04,Gold Wave,0.013154323356392338,0.016336199984339328,20.0,neutral,0.95,True
2024-03-05,Gold Wave,0.0048695518470938245,0.006006346525569972,20.0,neutral,0.95,True
2024-03-06,Gold Wave,0.006597719209022553,0.008078905800227631,20.0,neutral,0.95,True
2024-03-07,Gold Wave,0.0045998953518613375,0.00555062910485582,20.0,neutral,0.95,True
2024-03-08,Gold Wave,0.006869313617672391,0.008512319224641018,20.0,neutral,0.95,True
2024-03-09,Gold Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-10,Gold Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-11,Gold Wave,0.0014789113177026015,0.0017674335009653097,20.0,neutral,0.95,True
2024-03-12,Gold Wave,-0.00875326397810317,-0.010803630335567749,20.0,neutral,0.95,True
2024-03-13,Gold Wave,0.005697299269989122,0.007056716975750832,20.0,neutral,0.95,True
2024-03-14,Gold Wave,-0.0033611659200643487,-0.0042773545948546765,20.0,neutral,0.95,True
2024-03-15,Gold Wave,-0.0024862129516416303,-0.0030634659937428532,20.0,neutral,0.95,True
2024-03-16,Gold Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-17,Gold Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-18,Gold Wave,0.0015782229046805492,0.0014138775520280422,20.0,neutral,1.2349999999999999,True
2024-03-19,Gold Wave,-0.0010463055750147413,-0.0009420852217457698,20.0,neutral,1.2349999999999999,True
2024-03-20,Gold Wave,0.012471202393509259,0.011835395183556363,20.0,neutral,1.2349999999999999,True
2024-03-21,Gold Wave,-0.001008549135625144,-0.001003590683560207,20.0,neutral,1.2349999999999999,True
2024-03-22,Gold Wave,-0.008382970463839776,-0.00800949115861005,20.0,neutral,1.2349999999999999,True
2024-03-23,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-03-24,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-03-25,Gold Wave,0.0033004114212460667,0.0030631076805517354,20.0,neutral,1.2349999999999999,True
2024-03-26,Gold Wave,0.003542143263974631,0.0034440394570735,20.0,neutral,1.2349999999999999,True
2024-03-27,Gold Wave,0.007611811791476219,0.007139758610310909,20.0,neutral,1.2349999999999999,True
2024-03-28,Gold Wave,0.013441113386504382,0.012716541953521565,20.0,neutral,1.2349999999999999,True
2024-03-29,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-03-30,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-03-31,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-04-01,Gold Wave,0.010919443801698134,0.010459916637431399,20.0,neutral,1.2349999999999999,True
2024-04-02,Gold Wave,0.015557725215433619,0.014804940039402248,20.0,neutral,1.2349999999999999,True
2024-04-03,Gold Wave,0.00916526914748951,0.008679514482608286,20.0,neutral,1.2349999999999999,True
2024-04-04,Gold Wave,-0.005878353981037258,-0.005628487779903879,20.0,neutral,1.2349999999999999,True
2024-04-05,Gold Wave,0.017910046481486707,0.017002257465219883,20.0,neutral,1.2349999999999999,True
2024-04-06,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-04-07,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-04-08,Gold Wave,0.006613115958766981,0.006299666738138976,20.0,neutral,1.2349999999999999,True
2024-04-09,Gold Wave,0.005763144205249306,0.005461637161345845,20.0,neutral,1.2349999999999999,True
2024-04-10,Gold Wave,-0.009969557178520128,-0.009566651427327544,20.0,neutral,1.2349999999999999,True
2024-04-11,Gold Wave,0.020418033272325525,0.01936692397017148,20.0,neutral,1.2349999999999999,True
2024-04-12,Gold Wave,-0.0138527896481923,-0.013191283773054951,20.0,neutral,1.2349999999999999,True
2024-04-13,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-04-14,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-04-15,Gold Wave,0.01815855302998346,0.01872754424877776,20.0,neutral,1.17325,True
2024-04-16,Gold Wave,0.001149688180865018,0.001164954414787811,20.0,neutral,1.17325,True
2024-04-17,Gold Wave,-0.006996829313468413,-0.007225512970366277,20.0,neutral,1.17325,True
2024-04-18,Gold Wave,0.00353733008854159,0.003268131407976105,20.0,neutral,1.2349999999999999,True
2024-04-19,Gold Wave,0.003325639201112347,0.0031213163441590197,20.0,neutral,1.2349999999999999,True
2024-04-20,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-04-21,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-04-22,Gold Wave,-0.023795941451803748,-0.02453554399878538,20.0,neutral,1.17325,True
2024-04-23,Gold Wave,-0.002334584871876207,-0.0027052746540189854,20.0,neutral,1.0937004386681815,True
2024-04-24,Gold Wave,-0.0016146893835417018,-0.0014993830660506857,20.0,neutral,1.1664125846457336,True
2024-04-25,Gold Wave,0.005516666769123802,0.005831711187117339,20.0,neutral,1.1184558101165303,True
2024-04-26,Gold Wave,0.0034829578245829406,0.003321232426560461,20.0,neutral,1.2349999999999999,True
2024-04-27,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-04-28,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-04-29,Gold Wave,-0.0022041356556085903,-0.0021452800300662545,20.0,neutral,1.2349999999999999,True
2024-04-30,Gold Wave,-0.020768373907978255,-0.019705865207189643,20.0,neutral,1.2349999999999999,True
2024-05-01,Gold Wave,0.008442045572332121,0.00903453339737137,20.0,neutral,1.1223616214006245,True
2024-05-02,Gold Wave,-0.0032177891389165696,-0.0031457340850706283,20.0,neutral,1.2349999999999999,True
2024-05-03,Gold Wave,-0.0007731220105232098,-0.0007432309970692441,20.0,neutral,1.2349999999999999,True
2024-05-04,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-05-05,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-05-06,Gold Wave,0.010855677173989602,0.010199441319332592,20.0,neutral,1.2349999999999999,True
2024-05-07,Gold Wave,-0.004741890739398841,-0.004461738166608997,20.0,neutral,1.2349999999999999,True
2024-05-08,Gold Wave,-0.002907915268988152,-0.0027273499461024087,20.0,neutral,1.2349999999999999,True
2024-05-09,Gold Wave,0.016545373348139762,0.015678539735391017,20.0,neutral,1.2349999999999999,True
2024-05-10,Gold Wave,0.008492482524301011,0.008003904583494426,20.0,neutral,1.2349999999999999,True
2024-05-11,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-05-12,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-05-13,Gold Wave,-0.011599865950527704,-0.010972577649152604,20.0,neutral,1.2349999999999999,True
2024-05-14,Gold Wave,0.008854359138270308,0.008416530766731545,20.0,neutral,1.2349999999999999,True
2024-05-15,Gold Wave,0.01342099284782016,0.012701643340431779,20.0,neutral,1.2349999999999999,True
2024-05-16,Gold Wave,-0.003902787503138442,-0.0037193267121727325,20.0,neutral,1.2349999999999999,True
2024-05-17,Gold Wave,0.017179985989520166,0.01625419412751361,20.0,neutral,1.2349999999999999,True
2024-05-18,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-05-19,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-05-20,Gold Wave,0.004350350846403437,0.0042006399377684245,20.0,neutral,1.2349999999999999,True
2024-05-21,Gold Wave,-0.0015304115045961285,-0.0014974643846044633,20.0,neutral,1.2349999999999999,True
2024-05-22,Gold Wave,-0.01919139033872436,-0.01824414346770248,20.0,neutral,1.2349999999999999,True
2024-05-23,Gold Wave,-0.020991285669571254,-0.020196801165852984,20.0,neutral,1.2349999999999999,True
2024-05-24,Gold Wave,0.0010170597396364364,0.001030827479329921,20.0,neutral,1.1917349970427695,True
2024-05-25,Gold Wave,0.0,0.0,20.0,neutral,1.191890389298755,True
2024-05-26,Gold Wave,0.0,0.0,20.0,neutral,1.191890389298755,True
2024-05-27,Gold Wave,0.0,0.0,20.0,neutral,1.2246738183869073,True
2024-05-28,Gold Wave,0.010935394790697021,0.01035632323216884,20.0,neutral,1.2330870834783665,True
2024-05-29,Gold Wave,-0.00949915015182642,-0.009251410751509537,20.0,neutral,1.2052440986702424,True
2024-05-30,Gold Wave,0.001994100660664477,0.0018541978680026716,20.0,neutral,1.2349999999999999,True
2024-05-31,Gold Wave,-0.006029161034261788,-0.0057575843334617405,20.0,neutral,1.2349999999999999,True
2024-06-01,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-06-02,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-06-03,Gold Wave,0.009446453408000498,0.009005351899646574,20.0,neutral,1.2349999999999999,True
2024-06-04,Gold Wave,-0.00947539640803617,-0.009106685504729262,20.0,neutral,1.2349999999999999,True
2024-06-05,Gold Wave,0.012386302211638868,0.011720915988322034,20.0,neutral,1.2349999999999999,True
2024-06-06,Gold Wave,0.007908837671285461,0.007629129204603791,20.0,neutral,1.2349999999999999,True
2024-06-07,Gold Wave,-0.03739849134627268,-0.0356828468439766,20.0,neutral,1.2349999999999999,True
2024-06-08,Gold Wave,0.0,0.0,20.0,neutral,1.0267387665520358,True
2024-06-09,Gold Wave,0.0,0.0,20.0,neutral,1.0267387665520358,True
2024-06-10,Gold Wave,0.0080578885500845,0.009093796559656697,20.0,neutral,1.0352040326115535,True
2024-06-11,Gold Wave,0.002581726478874189,0.003032698912549092,20.0,neutral,1.013464198327999,True
2024-06-12,Gold Wave,0.0024043266934761194,0.0025874353907341385,20.0,neutral,1.0673734358829465,True
2024-06-13,Gold Wave,-0.007985956553393554,-0.008063249974462616,20.0,neutral,1.1623602363829733,True
2024-06-14,Gold Wave,0.015454410748857013,0.01279729037847599,20.0,uptrend,1.262742098037969,True
2024-06-15,Gold Wave,0.0,0.0,20.0,neutral,1.0872398710446216,True
2024-06-16,Gold Wave,0.0,0.0,20.0,neutral,1.0872398710446216,True
2024-06-17,Gold Wave,-0.005902540100257181,-0.005204757015113026,20.0,uptrend,1.1959638581490841,True
2024-06-18,Gold Wave,0.004696356694383887,0.00405609100662252,20.0,uptrend,1.2207969713513198,True
2024-06-19,Gold Wave,0.0,0.0,20.0,neutral,1.1232870963657082,True
2024-06-20,Gold Wave,0.011948934553735776,0.012487950281684812,20.0,neutral,1.1244133211824,True
2024-06-21,Gold Wave,-0.017801252764521432,-0.01548554248551648,20.0,uptrend,1.211153527927016,True
2024-06-22,Gold Wave,0.0,0.0,20.0,neutral,1.0321243045142077,True
2024-06-23,Gold Wave,0.0,0.0,20.0,neutral,1.0321243045142077,True
2024-06-24,Gold Wave,0.004475219603932793,0.004143313200298371,20.0,uptrend,1.1564196743867536,True
2024-06-25,Gold Wave,-0.005592331044083308,-0.005090049705938016,20.0,uptrend,1.170311217458578,True
2024-06-26,Gold Wave,-0.008472312117871477,-0.00906105558634146,20.0,neutral,1.0938956036007967,True
2024-06-27,Gold Wave,0.010675050966328349,0.011420878929562672,20.0,neutral,1.101346057843545,True
2024-06-28,Gold Wave,-0.00015262468321300523,-0.00029471717375889606,20.0,uptrend,1.3,True
2024-06-29,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-06-30,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-07-01,Gold Wave,0.0033675553089452795,0.0027819336762240354,20.0,uptrend,1.3,True
2024-07-02,Gold Wave,-3.515795334828907e-05,-2.3216971946238285e-05,20.0,uptrend,1.3,True
2024-07-03,Gold Wave,0.01183087110352285,0.011197074957744468,20.0,neutral,1.2349999999999999,True
2024-07-04,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-07-05,Gold Wave,0.016669173669308104,0.013477431566225828,20.0,uptrend,1.3,True
2024-07-06,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-07-07,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-07-08,Gold Wave,-0.015224917364834594,-0.012291879269723083,20.0,uptrend,1.3,True
2024-07-09,Gold Wave,0.00196439816731118,0.0015205348307006927,20.0,uptrend,1.3,True
2024-07-10,Gold Wave,0.003918358512754572,0.0037334594155471468,20.0,neutral,1.2349999999999999,True
2024-07-11,Gold Wave,0.018680710213291703,0.017789289322401536,20.0,neutral,1.2349999999999999,True
2024-07-12,Gold Wave,-0.0006796286874428957,-0.0005327075412743798,20.0,uptrend,1.3,True
2024-07-13,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-07-14,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-07-15,Gold Wave,0.004008307253937606,0.0032579077036861692,20.0,uptrend,1.3,True
2024-07-16,Gold Wave,0.024522714907966387,0.019796832233975103,20.0,uptrend,1.3,True
2024-07-17,Gold Wave,-0.004881870901596894,-0.0046790959300473944,20.0,neutral,1.2349999999999999,True
2024-07-18,Gold Wave,-0.006625744477282005,-0.006312870410679405,20.0,neutral,1.2349999999999999,True
2024-07-19,Gold Wave,-0.018785407634417165,-0.01796135016851491,20.0,neutral,1.2349999999999999,True
2024-07-20,Gold Wave,0.0,0.0,20.0,neutral,1.1990867059007844,True
2024-07-21,Gold Wave,0.0,0.0,20.0,neutral,1.1990867059007844,True
2024-07-22,Gold Wave,0.00036465310734964864,0.00026821629174067496,20.0,uptrend,1.3,True
2024-07-23,Gold Wave,0.0036033189400130725,0.003523171966920202,20.0,neutral,1.199133399532005,True
2024-07-24,Gold Wave,-0.0037930828419010677,-0.00373063632025189,20.0,neutral,1.2307145609603012,True
2024-07-25,Gold Wave,-0.016103125623103533,-0.0154366050412435,20.0,neutral,1.2229447452740423,True
2024-07-26,Gold Wave,0.010909414797143836,0.010421934719318515,20.0,neutral,1.2211761774562457,True
2024-07-27,Gold Wave,0.0,0.0,20.0,neutral,1.1838916008023477,True
2024-07-28,Gold Wave,0.0,0.0,20.0,neutral,1.1838916008023475,True
2024-07-29,Gold Wave,-0.0014069305950746775,-0.0013680268946913987,20.0,neutral,1.2349999999999999,True
2024-07-30,Gold Wave,0.010625374697445648,0.01021264651408571,20.0,neutral,1.2349999999999999,True
2024-07-31,Gold Wave,0.018886328610909317,0.017958391346624025,20.0,neutral,1.232103123966444,True
2024-08-01,Gold Wave,-0.0035534347192880513,-0.0034493317226461095,20.0,neutral,1.2297264780869452,True
2024-08-02,Gold Wave,-0.0019211817166805496,-0.0019276083934502974,20.0,neutral,1.2240270316506217,True
2024-08-03,Gold Wave,0.0,0.0,20.0,neutral,1.2218181994602624,True
2024-08-04,Gold Wave,0.0,0.0,20.0,neutral,1.2218181994602624,True
2024-08-05,Gold Wave,-0.013104344669937627,-0.012534889423541973,20.0,neutral,1.225179694376739,True
2024-08-06,Gold Wave,-0.0084805416500468,-0.008178029211161175,20.0,neutral,1.2349999999999999,True
2024-08-07,Gold Wave,-0.000778700045292378,-0.0007832408511138089,20.0,neutral,1.2349999999999999,True
2024-08-08,Gold Wave,0.016535001599925745,0.015722380794804036,20.0,neutral,1.2349999999999999,True
2024-08-09,Gold Wave,0.0026746340345572325,0.0025385212649308153,20.0,neutral,1.2349999999999999,True
2024-08-10,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-08-11,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-08-12,Gold Wave,0.01798104127772114,0.017070903267258353,20.0,neutral,1.2349999999999999,True
2024-08-13,Gold Wave,-0.0015684823414395298,-0.0015161226457179322,20.0,neutral,1.2349999999999999,True
2024-08-14,Gold Wave,-0.008463701991008932,-0.008047821376486075,20.0,neutral,1.2349999999999999,True
2024-08-15,Gold Wave,0.0032751329972731014,0.0030835841683523046,20.0,neutral,1.2349999999999999,True
2024-08-16,Gold Wave,0.023506107074209845,0.022300216230297543,20.0,neutral,1.2349999999999999,True
2024-08-17,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-08-18,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-08-19,Gold Wave,-0.0015208910219435333,-0.0013464696582602964,20.0,neutral,1.2349999999999999,True
2024-08-20,Gold Wave,0.0037758424277071446,0.0035245387675700846,20.0,neutral,1.2349999999999999,True
2024-08-21,Gold Wave,-0.0012666710935690102,-0.0011930059303019158,20.0,neutral,1.2349999999999999,True
2024-08-22,Gold Wave,-0.012648165484757385,-0.012097893590069742,20.0,neutral,1.2349999999999999,True
2024-08-23,Gold Wave,0.012244092288923349,0.011642745445184732,20.0,neutral,1.2349999999999999,True
2024-08-24,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-08-25,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-08-26,Gold Wave,0.0033694767037743345,0.003175962786538533,20.0,neutral,1.2349999999999999,True
2024-08-27,Gold Wave,0.0028641807608438827,0.002719427137737318,20.0,neutral,1.2349999999999999,True
2024-08-28,Gold Wave,-0.00732682312816189,-0.006971804898120437,20.0,neutral,1.2349999999999999,True
2024-08-29,Gold Wave,0.005415035052289791,0.005121681804321709,20.0,neutral,1.2349999999999999,True
2024-08-30,Gold Wave,-0.007410433343048789,-0.0071329345417581735,20.0,neutral,1.2349999999999999,True
2024-08-31,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-01,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-02,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-03,Gold Wave,-0.004376786899136259,-0.004171080083470335,20.0,neutral,1.2349999999999999,True
2024-09-04,Gold Wave,0.0005954563313173422,0.0005163274218842329,20.0,neutral,1.2349999999999999,True
2024-09-05,Gold Wave,0.00884153862225778,0.00841151226980319,20.0,neutral,1.2349999999999999,True
2024-09-06,Gold Wave,-0.007766123123452406,-0.007489957683667059,20.0,neutral,1.2349999999999999,True
2024-09-07,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-08,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-09,Gold Wave,0.004441326145157711,0.004223796382909373,20.0,neutral,1.2349999999999999,True
2024-09-10,Gold Wave,0.004596332579513184,0.004313989305106847,20.0,neutral,1.2349999999999999,True
2024-09-11,Gold Wave,-0.0016323902491643914,-0.0015313420751024709,20.0,neutral,1.2349999999999999,True
2024-09-12,Gold Wave,0.01849534120974724,0.017629473777998395,20.0,neutral,1.2349999999999999,True
2024-09-13,Gold Wave,0.010524856804873594,0.00993872468386614,20.0,neutral,1.2349999999999999,True
2024-09-14,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-15,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-16,Gold Wave,-0.00022525281638706302,-0.0003492386340223086,20.0,neutral,1.2349999999999999,True
2024-09-17,Gold Wave,-0.005613983317519916,-0.005226001876084574,20.0,neutral,1.2349999999999999,True
2024-09-18,Gold Wave,-0.00808701393472772,-0.007770308562692452,20.0,neutral,1.2349999999999999,True
2024-09-19,Gold Wave,0.016289533186232417,0.01545467604824391,20.0,neutral,1.2349999999999999,True
2024-09-20,Gold Wave,0.01345791034406702,0.012798376423093338,20.0,neutral,1.2349999999999999,True
2024-09-21,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-22,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-23,Gold Wave,0.002290931864419662,0.0017779378433470105,20.0,uptrend,1.3,True
2024-09-24,Gold Wave,0.01478771652052819,0.014141824247368207,20.0,neutral,1.2349999999999999,True
2024-09-25,Gold Wave,-0.0013909474573673192,-0.00128720042141367,20.0,neutral,1.2349999999999999,True
2024-09-26,Gold Wave,0.005319690695616947,0.005031004222452173,20.0,neutral,1.2349999999999999,True
2024-09-27,Gold Wave,-0.008328684114735993,-0.00802731982577326,20.0,neutral,1.2349999999999999,True
2024-09-28,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-29,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-09-30,Gold Wave,-0.009800138093657571,-0.007892673635837066,20.0,uptrend,1.3,True
2024-10-01,Gold Wave,0.012891508045894328,0.010376392439815807,20.0,uptrend,1.3,True
2024-10-02,Gold Wave,0.00021233593189425625,0.0002013966302596426,20.0,neutral,1.2349999999999999,True
2024-10-03,Gold Wave,-0.0006189834338226826,-0.0005451313517098044,20.0,neutral,1.2349999999999999,True
2024-10-04,Gold Wave,-0.002591280519702488,-0.0021932236245899017,20.0,uptrend,1.3,True
2024-10-05,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-10-06,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-10-07,Gold Wave,-0.004107446882920194,-0.003291361881509136,20.0,uptrend,1.3,True
2024-10-08,Gold Wave,-0.009188347195120043,-0.007492025155961923,20.0,uptrend,1.3,True
2024-10-09,Gold Wave,-0.005688509371352123,-0.005448168201611758,20.0,neutral,1.2349999999999999,True
2024-10-10,Gold Wave,0.007854506554460542,0.007527759089729691,20.0,neutral,1.2349999999999999,True
2024-10-11,Gold Wave,0.013260277089749167,0.010592638777871088,20.0,uptrend,1.3,True
2024-10-12,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-10-13,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-10-14,Gold Wave,-0.0018518620926655765,-0.001412850893859896,20.0,uptrend,1.3,True
2024-10-15,Gold Wave,0.0037099460947064983,0.003530589947581153,20.0,neutral,1.2349999999999999,True
2024-10-16,Gold Wave,0.005271042982997062,0.0049868826283029355,20.0,neutral,1.2349999999999999,True
2024-10-17,Gold Wave,0.006332424329698906,0.006061653743064888,20.0,neutral,1.2349999999999999,True
2024-10-18,Gold Wave,0.01114523591473092,0.010521511638101333,20.0,neutral,1.2349999999999999,True
2024-10-19,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-10-20,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-10-21,Gold Wave,-5.5040440925085094e-05,-2.1467701807331707e-06,20.0,neutral,1.2349999999999999,True
2024-10-22,Gold Wave,0.011251508729691861,0.010648596512535247,20.0,neutral,1.2349999999999999,True
2024-10-23,Gold Wave,-0.012676349625612841,-0.01209227788270617,20.0,neutral,1.2349999999999999,True
2024-10-24,Gold Wave,0.008092571658825369,0.007648534358979497,20.0,neutral,1.2349999999999999,True
2024-10-25,Gold Wave,0.002302429934795774,0.002189469821807677,20.0,neutral,1.2349999999999999,True
2024-10-26,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-10-27,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-10-28,Gold Wave,-9.259460406393547e-05,-0.00017332757643301333,20.0,neutral,1.2349999999999999,True
2024-10-29,Gold Wave,0.011563169455415937,0.0110480650289696,20.0,neutral,1.2349999999999999,True
2024-10-30,Gold Wave,0.005790109014193406,0.005522243853833708,20.0,neutral,1.2349999999999999,True
2024-10-31,Gold Wave,-0.01620143032475521,-0.015439903992944315,20.0,neutral,1.2349999999999999,True
2024-11-01,Gold Wave,-0.004268772004121188,-0.004173113286434771,20.0,neutral,1.2349999999999999,True
2024-11-02,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-11-03,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-11-04,Gold Wave,0.0015508502018363184,0.0014878684041733647,20.0,neutral,1.2349999999999999,True
2024-11-05,Gold Wave,0.002747231449213536,0.00219105962187216,20.0,uptrend,1.3,True
2024-11-06,Gold Wave,-0.031932905443413956,-0.030441403394220135,20.0,neutral,1.2349999999999999,True
2024-11-07,Gold Wave,0.016714535148399906,0.01630026505357418,20.0,neutral,1.2108645837701686,True
2024-11-08,Gold Wave,-0.008313656398195864,-0.006909983322956115,20.0,uptrend,1.280673566265924,True
2024-11-09,Gold Wave,0.0,0.0,20.0,neutral,1.1477181778326744,True
2024-11-10,Gold Wave,0.0,0.0,20.0,neutral,1.1477181778326746,True
2024-11-11,Gold Wave,-0.028155457128511956,-0.02347150238168849,20.0,uptrend,1.2624693091239056,True
2024-11-12,Gold Wave,-0.009285720855335898,-0.00865819935358536,20.0,uptrend,1.1309316470741815,True
2024-11-13,Gold Wave,-0.008833644890411045,-0.010032479614047574,20.0,neutral,1.039125159700352,True
2024-11-14,Gold Wave,-0.0023604806364954318,-0.002642305692708735,20.0,neutral,1.0562927549493053,True
2024-11-15,Gold Wave,-0.0015494308582558447,-0.0018146372213660444,20.0,neutral,1.0628916498238983,True
2024-11-16,Gold Wave,0.0,0.0,20.0,neutral,1.064726330512535,True
2024-11-17,Gold Wave,0.0,0.0,20.0,neutral,1.0647263305125352,True
2024-11-18,Gold Wave,0.017226264414161176,0.01902017073584583,20.0,neutral,1.064586597251687,True
2024-11-19,Gold Wave,0.007860274553617206,0.009044490668505323,20.0,neutral,1.0243478155922252,True
2024-11-20,Gold Wave,0.004947821516350945,0.0057311524356418175,20.0,neutral,1.0165799233786499,True
2024-11-21,Gold Wave,0.00733362344794971,0.008267290245619785,20.0,neutral,1.0399723988188463,True
2024-11-22,Gold Wave,0.011220683150509786,0.012790308452203414,20.0,neutral,1.0247143412460424,True
2024-11-23,Gold Wave,0.0,0.0,20.0,neutral,0.9966942758898827,True
2024-11-24,Gold Wave,0.0,0.0,20.0,neutral,0.9966942758898827,True
2024-11-25,Gold Wave,-0.02489377435524657,-0.029314408938678038,20.0,neutral,0.9976903158916125,True
2024-11-26,Gold Wave,0.001562712527516689,0.0019774070370943697,20.0,neutral,0.9192629110056083,True
2024-11-27,Gold Wave,0.0019458959448641195,0.0020169737538308086,20.0,neutral,1.0738339458898827,True
2024-11-28,Gold Wave,0.0,0.0,20.0,neutral,1.1480619574053428,True
2024-11-29,Gold Wave,0.008809411343882734,0.009033056959406927,20.0,neutral,1.1605571588877708,True
2024-11-30,Gold Wave,0.0,0.0,20.0,neutral,1.1357418864527433,True
2024-12-01,Gold Wave,0.0,0.0,20.0,neutral,1.1357418864527433,True
2024-12-02,Gold Wave,-0.010950860571379789,-0.008954307013123386,20.0,uptrend,1.3,True
2024-12-03,Gold Wave,0.002126527041748056,0.0020105904549880815,20.0,neutral,1.2349999999999999,True
2024-12-04,Gold Wave,0.003206001466668103,0.0030201624904580004,20.0,neutral,1.2349999999999999,True
2024-12-05,Gold Wave,-0.007749705107573205,-0.007395924469390691,20.0,neutral,1.2349999999999999,True
2024-12-06,Gold Wave,0.0004198798293300786,0.0002859702906129469,20.0,uptrend,1.3,True
2024-12-07,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-12-08,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2024-12-09,Gold Wave,0.010410319435415639,0.009891416351294757,20.0,neutral,1.2349999999999999,True
2024-12-10,Gold Wave,0.013846283346125659,0.013159829033720705,20.0,neutral,1.2349999999999999,True
2024-12-11,Gold Wave,0.009917624001909667,0.009390134473549305,20.0,neutral,1.2349999999999999,True
2024-12-12,Gold Wave,-0.015241705580926364,-0.014446866715522644,20.0,neutral,1.2349999999999999,True
2024-12-13,Gold Wave,-0.01248471499539459,-0.011879288867669702,20.0,neutral,1.2349999999999999,True
2024-12-14,Gold Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
